Report ID,Report Channel,Customer Name,State Key,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status
AXA-20201228-3101-WiFi8,CH06,ACCNI,NGS034,2020/12/28 13:44:03,2020/12/28 13:49:22,2020/12/28 17:01:05,Support network failures,Sekina, 2020/12/28 22:18:01,Completed,Closed
AXA-20201214-3102-WLESS,CH01,Cdes,NGS036,2020/12/14 12:45:07,2020/12/14 12:48:55,2020/12/14 15:19:24,Line damage,Sekina, 2020/12/14 19:55:00,Completed,Closed
AXA-20201212-3103-CBS,CH03,Mikano,NGS008,2020/12/12 12:13:35,2020/12/12 12:16:43,2020/12/12 16:32:11,Customers End,Bola, 2020/12/12 21:23:03,Completed,Closed
AXA-20201203-3104-HSE,CH06,Jacobs,NGS013,2020/12/03 10:47:59,2020/12/03 10:58:24,2020/12/03 16:04:49,Routine Service,Bola, 2020/12/03 21:29:19,Completed,Closed
AXA-20201203-3105-WiFi3,CH04,Cassava,NGS003,2020/12/03 8:21:55,2020/12/03 08:22:26,2020/12/03 08:30:58,Line damage,Jonathan, 2020/12/03 14:24:14,Completed,Closed
AXA-20201212-3106-WiFi5,CH05,BetSan,NGS010,2020/12/12 8:59:53,2020/12/12 09:03:01,2020/12/12 12:18:27,Line damage,Sekina, 2020/12/12 17:38:07,Completed,Closed
AXA-20201224-3107-WiFi6,CH02,Arik,NGS008,2020/12/24 12:15:10,2020/12/24 12:20:44,2020/12/24 12:37:15,hardware failure,Popoola, 2020/12/24 18:01:05,Completed,Closed
AXA-20201223-3108-WiFi7,CH06,Jiji,NGS004,2020/12/23 8:58:16,2020/12/23 08:58:52,2020/12/23 11:24:09,Customers End,Sherifat, ,Active,Open
AXA-20201215-3109-WiFi11,CH05,Cdes,NGS010,2020/12/15 14:23:28,2020/12/15 14:23:36,2020/12/15 19:47:15,hardware failure,Tunde, 2020/12/16 01:25:31,Completed,Closed
AXA-20201223-3110-WiFi6,CH05,Ultimate,NGS029,2020/12/23 14:17:12,2020/12/23 14:18:17,2020/12/23 17:04:00,Line damage,Sola, 2020/12/23 21:30:49,Completed,Closed
AXA-20201225-3111-WiFi11,CH02,Annuri,NGS004,2020/12/25 8:06:03,2020/12/25 08:09:11,2020/12/25 08:20:59,#N/A,Brenda, 2020/12/25 13:50:51,Completed,Closed
AXA-20201210-3112-WiFi8,CH03,BetSan,NGS010,2020/12/10 9:13:43,2020/12/10 09:17:02,2020/12/10 13:25:36,Line damage,Amelia, 2020/12/10 18:04:51,Completed,Closed
AXA-20201224-3113-WiFi6,CH06,Denna,NGS004,2020/12/24 10:04:40,2020/12/24 10:14:17,2020/12/24 13:22:33,Customers End,Brenda, 2020/12/24 18:06:17,Completed,Closed
AXA-20201223-3114-WiFi5,CH02,ValueNaija,NGS011,2020/12/23 8:39:59,2020/12/23 08:50:09,2020/12/23 11:23:57,Customers End,Sherifat, 2020/12/23 15:45:20,Completed,Closed
AXA-20201212-3115-C100,CH01,Dan,NGS002,2020/12/12 14:51:47,2020/12/12 14:57:23,2020/12/12 18:23:28,Line damage,Kola, 2020/12/12 21:57:17,Completed,Closed
AXA-20201219-3116-WLESS,CH02,MIEC,NGS025,2020/12/19 11:02:34,2020/12/19 11:05:48,2020/12/19 11:25:19,hardware failure,Jonathan, ,Active,Open
AXA-20201210-3117-WiFi4,CH02,Alumaco,NGS005,2020/12/10 15:37:32,2020/12/10 15:44:56,2020/12/10 20:18:34,Customers End,Kingsley, 2020/12/11 01:13:05,Completed,Closed
AXA-20201227-3118-HSE,CH03,FoodCo,NGS036,2020/12/27 13:40:06,2020/12/27 13:47:35,2020/12/27 19:15:12,Customers End,Habeeb, 2020/12/28 00:49:48,Completed,Closed
AXA-20201215-3119-WLESS,CH01,Cdes,NGS001,2020/12/15 8:02:00,2020/12/15 08:04:42,2020/12/15 11:41:20,Line damage,Tunde, ,Active,Open
AXA-20201209-3120-EVOICE,CH01,FlutterScape,NGS005,2020/12/09 15:24:06,2020/12/09 15:27:51,2020/12/09 17:42:35,Customers End,Atiku, 2020/12/09 22:31:11,Completed,Closed
AXA-20201218-3121-EVOICE,CH03,BetSan,NGS024,2020/12/18 9:13:04,2020/12/18 09:14:32,2020/12/18 10:27:45,Customers End,Atiku, 2020/12/18 14:02:26,Completed,Closed
AXA-20201206-3122-WLESS,CH02,Nabett,NGS010,2020/12/06 12:19:08,2020/12/06 12:20:21,2020/12/06 13:53:44,Customers End,Kachi, 2020/12/06 19:26:33,Completed,Closed
AXA-20201204-3123-CBS,CH05,Tonyson,NGS024,2020/12/04 14:17:28,2020/12/04 14:20:38,2020/12/04 18:57:20,Routine Service,Boye, ,Active,Open
AXA-20201222-3124-WiFi5,CH03,MIEC,NGS026,2020/12/22 14:11:32,2020/12/22 14:12:38,2020/12/22 16:38:08,Line damage,Tunde, 2020/12/22 22:22:39,Completed,Closed
AXA-20201218-3125-WiFi3,CH06,ShopLite,NGS011,2020/12/18 9:05:08,2020/12/18 09:11:17,2020/12/18 13:16:00,Line damage,Myers, 2020/12/18 19:03:35,Completed,Closed
AXA-20201226-3126-WiFi4,CH02,NTAS,NGS009,2020/12/26 10:55:09,2020/12/26 10:56:50,2020/12/26 15:30:17,Customers End,Atiku, 2020/12/26 20:54:08,Completed,Closed
AXA-20201209-3127-ICS,CH01,Union,NGS003,2020/12/09 11:12:35,2020/12/09 11:20:11,2020/12/09 11:31:41,Routine Service,Sherifat, 2020/12/09 15:46:11,Completed,Closed
AXA-20201218-3128-WiFi7,CH02,Kabo,NGS015,2020/12/18 13:01:55,2020/12/18 13:05:33,2020/12/18 13:08:59,Customers End,Jennifer, 2020/12/18 18:41:48,Completed,Closed
AXA-20201217-3129-WiFi4,CH04,Cassava,NGS016,2020/12/17 12:03:21,2020/12/17 12:07:42,2020/12/17 17:17:48,#N/A,Goodluck, 2020/12/17 21:06:10,Completed,Closed
AXA-20201216-3130-WiFi4,CH01,Zercom,NGS024,2020/12/16 10:41:55,2020/12/16 10:49:14,2020/12/16 16:22:57,Customers End,Atiku, 2020/12/16 20:15:52,Completed,Closed
AXA-20201207-3131-WiFi6,CH02,Sahad,NGS011,2020/12/07 15:38:16,2020/12/07 15:47:27,2020/12/07 16:55:09,Line damage,Jennifer, 2020/12/07 21:14:20,Completed,Closed
AXA-20201224-3132-WiFi6,CH01,SupaTram,NGS004,2020/12/24 9:46:55,2020/12/24 09:55:29,2020/12/24 15:40:13,Line damage,Atiku, 2020/12/24 19:14:02,Completed,Closed
AXA-20201201-3133-WiFi8,CH01,Alumaco,NGS019,2020/12/01 15:54:34,2020/12/01 15:55:51,2020/12/01 19:26:34,Routine Service,Jennifer, 2020/12/01 23:45:16,Completed,Closed
AXA-20201206-3134-WLESS,CH04,PrinceLine,NGS018,2020/12/06 12:51:46,2020/12/06 12:59:52,2020/12/06 15:14:59,Customers End,Atiku, 2020/12/06 20:51:38,Completed,Closed
AXA-20201213-3135-CBS,CH03,Jumlaa,NGS009,2020/12/13 12:49:04,2020/12/13 12:50:52,2020/12/13 16:10:03,Line damage,Sekina, 2020/12/13 21:26:43,Completed,Closed
AXA-20201206-3136-HSE,CH05,ValueNaija,NGS037,2020/12/06 14:16:06,2020/12/06 14:26:27,2020/12/06 17:49:45,Line damage,Tunde, 2020/12/06 22:25:35,Completed,Closed
AXA-20201210-3137-C100,CH01,ShopLite,NGS004,2020/12/10 14:04:08,2020/12/10 14:06:30,2020/12/10 17:16:09,#N/A,Tunde, 2020/12/10 22:00:39,Completed,Closed
AXA-20201228-3138-WiFi7,CH04,Goodies,NGS005,2020/12/28 14:06:24,2020/12/28 14:07:01,2020/12/28 17:26:06,Customers End,Jennifer, 2020/12/28 21:57:30,Completed,Closed
AXA-20201219-3139-C100,CH02,Jacobs,NGS001,2020/12/19 11:03:42,2020/12/19 11:11:58,2020/12/19 14:36:43,Customers End,John, ,Active,Open
AXA-20201206-3140-WiFi8,CH05,Gmicord,NGS020,2020/12/06 10:20:17,2020/12/06 10:25:27,2020/12/06 10:49:33,#N/A,Bola, 2020/12/06 15:29:52,Completed,Closed
AXA-20201226-3141-WLESS,CH04,Cassava,NGS037,2020/12/26 12:40:31,2020/12/26 12:48:08,2020/12/26 15:57:41,Customers End,Ore, 2020/12/26 21:44:25,Completed,Closed
AXA-20201226-3142-WiFi9,CH02,ACCNI,NGS011,2020/12/26 14:16:36,2020/12/26 14:20:16,2020/12/26 14:38:30,Customers End,John, 2020/12/26 19:32:45,Completed,Closed
AXA-20201209-3143-EVOICE,CH03,BetSan,NGS001,2020/12/09 15:24:38,2020/12/09 15:30:25,2020/12/09 20:53:11,Customers End,Kingsley, 2020/12/10 00:35:01,Completed,Closed
AXA-20201202-3144-WiFi11,CH05,Marketsquare,NGS019,2020/12/02 14:11:58,2020/12/02 14:14:25,2020/12/02 15:38:52,Customers End,Habeeb, ,Active,Open
AXA-20201204-3145-WiFi11,CH01,Transnational,NGS012,2020/12/04 14:10:46,2020/12/04 14:17:31,2020/12/04 19:27:08,Customers End,Habeeb, 2020/12/04 23:52:03,Completed,Closed
AXA-20201212-3146-WiFi10,CH06,Jiji,NGS025,2020/12/12 10:03:57,2020/12/12 10:07:05,2020/12/12 11:41:28,Line damage,Sheg, 2020/12/12 16:22:17,Completed,Closed
AXA-20201226-3147-MCON,CH04,Jiji,NGS022,2020/12/26 12:41:03,2020/12/26 12:46:13,2020/12/26 17:05:31,Customers End,Jonathan, 2020/12/26 20:40:58,Completed,Closed
AXA-20201219-3148-C95,CH06,Denna,NGS023,2020/12/19 10:30:08,2020/12/19 10:31:21,2020/12/19 12:58:34,hardware failure,Akin, 2020/12/19 18:15:13,Completed,Closed
AXA-20201227-3149-HSE,CH05,BetSan,NGS012,2020/12/27 15:29:10,2020/12/27 15:35:16,2020/12/27 19:02:37,Line damage,Atiku, 2020/12/27 22:15:25,Completed,Closed
AXA-20201208-3150-WiFi5,CH02,CCD,NGS004,2020/12/08 15:18:03,2020/12/08 15:21:28,2020/12/08 16:27:45,#N/A,Amelia, 2020/12/08 20:05:58,Completed,Closed
AXA-20201227-3151-C100,CH05,Sahad,NGS022,2020/12/27 12:10:58,2020/12/27 12:15:14,2020/12/27 16:17:20,Line damage,Sherifat, 2020/12/27 21:54:07,Completed,Closed
AXA-20201210-3152-HSE,CH02,Spreadweb,NGS007,2020/12/10 15:02:22,2020/12/10 15:10:57,2020/12/10 15:31:33,Customers End,Kachi, 2020/12/10 20:53:22,Completed,Closed
AXA-20201202-3153-HSE,CH01,Berger,NGS004,2020/12/02 11:05:34,2020/12/02 11:14:15,2020/12/02 12:15:31,Customers End,John, ,Active,Open
AXA-20201211-3154-WiFi7,CH02,SupaTram,NGS011,2020/12/11 12:20:53,2020/12/11 12:21:39,2020/12/11 17:29:22,Customers End,John, 2020/12/11 21:58:42,Completed,Closed
AXA-20201226-3155-WiFi8,CH01,Jacobs,NGS005,2020/12/26 12:52:10,2020/12/26 12:54:57,2020/12/26 13:32:43,Customers End,Bola, 2020/12/26 17:05:11,Completed,Closed
AXA-20201227-3156-C95,CH05,Union,NGS024,2020/12/27 12:16:46,2020/12/27 12:25:20,2020/12/27 16:49:41,Customers End,Sheg, 2020/12/27 20:09:06,Completed,Closed
AXA-20201213-3157-WiFi4,CH05,BetSan,NGS035,2020/12/13 11:29:45,2020/12/13 11:40:19,2020/12/13 17:25:23,Customers End,Segun, 2020/12/13 20:55:15,Completed,Closed
AXA-20201216-3158-MCON,CH03,Lemway,NGS008,2020/12/16 8:04:03,2020/12/16 08:14:29,2020/12/16 10:31:05,hardware failure,Kingsley, 2020/12/16 15:09:22,Completed,Closed
AXA-20201210-3159-C95,CH06,FlutterScape,NGS026,2020/12/10 11:06:53,2020/12/10 11:08:21,2020/12/10 12:53:27,Customers End,Kachi, 2020/12/10 17:32:42,Completed,Closed
AXA-20201223-3160-MCON,CH06,Jiji,NGS012,2020/12/23 12:15:05,2020/12/23 12:15:30,2020/12/23 13:37:13,Line damage,Sola, ,Active,Open
AXA-20201208-3161-WiFi6,CH05,Transnational,NGS013,2020/12/08 11:42:06,2020/12/08 11:50:42,2020/12/08 15:17:55,Customers End,Habeeb, 2020/12/08 19:35:51,Completed,Closed
AXA-20201219-3162-WLESS,CH03,Gmicord,NGS021,2020/12/19 8:02:58,2020/12/19 08:04:33,2020/12/19 13:36:36,Customers End,Tunde, 2020/12/19 17:17:01,Completed,Closed
AXA-20201220-3163-MCON,CH03,Cejex,NGS005,2020/12/20 15:44:47,2020/12/20 15:53:08,2020/12/20 20:14:22,Customers End,Habeeb, 2020/12/21 00:36:55,Completed,Closed
AXA-20201221-3164-WiFi9,CH06,Cejex,NGS005,2020/12/21 11:48:55,2020/12/21 11:54:39,2020/12/21 17:09:45,Customers End,Sherifat, 2020/12/21 22:41:41,Completed,Closed
AXA-20201214-3165-WLESS,CH05,BetBoss,NGS004,2020/12/14 14:14:01,2020/12/14 14:19:44,2020/12/14 15:54:08,Line damage,Myers, ,Active,Open
AXA-20201224-3166-WLESS,CH03,Jacobs,NGS003,2020/12/24 15:19:44,2020/12/24 15:30:32,2020/12/24 19:44:37,Support network failures,Bola, 2020/12/24 23:28:04,Completed,Closed
AXA-20201213-3167-MAC,CH06,BetBoss,NGS020,2020/12/13 13:07:17,2020/12/13 13:18:02,2020/12/13 17:27:35,hardware failure,Kingsley, 2020/12/13 22:46:21,Completed,Closed
AXA-20201208-3168-VOICE,CH03,Transnational,NGS010,2020/12/08 12:26:06,2020/12/08 12:35:49,2020/12/08 13:43:24,Customers End,Habeeb, 2020/12/08 17:22:01,Completed,Closed
AXA-20201214-3169-WiFi6,CH04,Jiji,NGS001,2020/12/14 15:45:02,2020/12/14 15:51:40,2020/12/14 21:29:52,Customers End,Popoola, 2020/12/15 00:52:42,Completed,Closed
AXA-20201206-3170-CBS,CH06,BetSan,NGS004,2020/12/06 8:07:23,2020/12/06 08:13:07,2020/12/06 08:39:11,Customers End,Atiku, 2020/12/06 13:59:38,Completed,Closed
AXA-20201202-3171-WLESS,CH02,Gmicord,NGS012,2020/12/02 9:56:26,2020/12/02 10:02:36,2020/12/02 11:42:41,Customers End,Bukky, 2020/12/02 14:55:13,Completed,Closed
AXA-20201214-3172-MAC,CH04,TwinsDeck,NGS018,2020/12/14 14:18:11,2020/12/14 14:26:57,2020/12/14 14:45:16,Line damage,Paul, 2020/12/14 18:23:40,Completed,Closed
AXA-20201227-3173-VOICE,CH04,Jiji,NGS011,2020/12/27 8:23:53,2020/12/27 08:30:41,2020/12/27 09:32:00,Customers End,Kachi, 2020/12/27 14:19:24,Completed,Closed
AXA-20201218-3174-HSE,CH03,BetSan,NGS003,2020/12/18 11:54:57,2020/12/18 12:00:14,2020/12/18 15:30:39,Customers End,Brenda, 2020/12/18 20:15:08,Completed,Closed
AXA-20201204-3175-C100,CH02,Cassava,NGS011,2020/12/04 9:55:55,2020/12/04 10:01:32,2020/12/04 10:17:10,Support network failures,Kola, 2020/12/04 13:43:21,Completed,Closed
AXA-20201203-3176-WiFi10,CH02,ShopLite,NGS032,2020/12/03 13:35:01,2020/12/03 13:35:44,2020/12/03 17:50:52,Customers End,Paul, 2020/12/03 21:44:06,Completed,Closed
AXA-20201218-3177-WiFi4,CH06,Transnational,NGS024,2020/12/18 11:33:21,2020/12/18 11:42:41,2020/12/18 15:54:19,Routine Service,Kingsley, 2020/12/18 20:21:33,Completed,Closed
AXA-20201219-3178-WiFi3,CH01,BetSan,NGS010,2020/12/19 8:07:37,2020/12/19 08:13:05,2020/12/19 12:41:31,Line damage,Tunde, 2020/12/19 16:09:19,Completed,Closed
AXA-20201216-3179-VOICE,CH06,Escapade,NGS012,2020/12/16 13:29:44,2020/12/16 13:39:08,2020/12/16 15:57:11,Customers End,John, 2020/12/16 20:10:52,Completed,Closed
AXA-20201209-3180-WiFi11,CH05,ShopLite,NGS022,2020/12/09 12:09:08,2020/12/09 12:19:27,2020/12/09 13:32:01,Customers End,Kingsley, 2020/12/09 17:11:50,Completed,Closed
AXA-20201202-3181-WLESS,CH02,CenBank,NGS012,2020/12/02 15:46:19,2020/12/02 15:48:57,2020/12/02 20:02:09,Customers End,Jonathan, 2020/12/03 00:54:48,Completed,Closed
AXA-20201214-3182-ICS,CH01,Dan,NGS001,2020/12/14 10:18:23,2020/12/14 10:28:36,2020/12/14 10:51:49,Customers End,Mary, ,Active,Open
AXA-20201221-3183-CBS,CH02,CCD,NGS007,2020/12/21 11:14:28,2020/12/21 11:20:55,2020/12/21 17:00:39,Customers End,Jennifer, 2020/12/21 21:41:21,Completed,Closed
AXA-20201225-3184-WiFi11,CH05,Sahad,NGS015,2020/12/25 13:05:01,2020/12/25 13:15:10,2020/12/25 15:28:42,Customers End,Atiku, 2020/12/25 19:47:06,Completed,Closed
AXA-20201226-3185-WLESS,CH01,Roband,NGS004,2020/12/26 9:15:56,2020/12/26 09:20:23,2020/12/26 10:34:07,Customers End,Kachi, 2020/12/26 13:58:03,Completed,Closed
AXA-20201223-3186-WiFi8,CH04,Lemway,NGS028,2020/12/23 11:28:52,2020/12/23 11:29:04,2020/12/23 16:38:38,Customers End,Vitus, 2020/12/23 21:26:34,Completed,Closed
AXA-20201216-3187-ICS,CH03,BetBoss,NGS003,2020/12/16 10:57:00,2020/12/16 10:57:27,2020/12/16 11:10:51,Customers End,Habeeb, 2020/12/16 14:28:37,Completed,Closed
AXA-20201226-3188-WiFi6,CH02,Wichtech,NGS002,2020/12/26 8:02:38,2020/12/26 08:07:12,2020/12/26 13:52:42,Support network failures,Sheg, 2020/12/26 18:33:10,Completed,Closed
AXA-20201215-3189-MAC,CH02,International,NGS002,2020/12/15 10:48:24,2020/12/15 10:58:12,2020/12/15 14:06:45,Line damage,Fola, 2020/12/15 17:42:02,Completed,Closed
AXA-20201218-3190-WiFi11,CH05,Olando,NGS018,2020/12/18 8:30:26,2020/12/18 08:34:04,2020/12/18 08:53:48,Line damage,Sherifat, 2020/12/18 14:16:36,Completed,Closed
AXA-20201212-3191-WiFi11,CH01,Berger,NGS010,2020/12/12 14:39:08,2020/12/12 14:44:45,2020/12/12 17:46:18,Customers End,Sherifat, 2020/12/12 22:24:57,Completed,Closed
AXA-20201216-3192-MAC,CH06,Addide,NGS004,2020/12/16 9:28:24,2020/12/16 09:31:05,2020/12/16 11:38:42,hardware failure,Sekina, 2020/12/16 14:56:03,Completed,Closed
AXA-20201202-3193-WiFi11,CH02,ShopLite,NGS006,2020/12/02 14:36:36,2020/12/02 14:47:17,2020/12/02 14:56:02,Customers End,Boye, 2020/12/02 19:29:54,Completed,Closed
AXA-20201220-3194-WiFi6,CH01,International,NGS029,2020/12/20 10:54:29,2020/12/20 11:00:45,2020/12/20 12:45:47,Routine Service,Vitus, ,Active,Open
AXA-20201222-3195-EVOICE,CH06,BetSan,NGS009,2020/12/22 13:51:43,2020/12/22 13:59:12,2020/12/22 19:15:51,Customers End,Sekina, 2020/12/23 00:39:08,Completed,Closed
AXA-20201216-3196-WLESS,CH03,Spreadweb,NGS012,2020/12/16 13:26:56,2020/12/16 13:33:02,2020/12/16 18:46:04,Customers End,Popoola, 2020/12/16 23:34:40,Completed,Closed
AXA-20201214-3197-WLESS,CH01,Homebiz,NGS018,2020/12/14 10:37:31,2020/12/14 10:47:42,2020/12/14 15:49:51,Customers End,Sherifat, 2020/12/14 20:41:17,Completed,Closed
AXA-20201204-3198-HSE,CH05,CCD,NGS036,2020/12/04 9:51:49,2020/12/04 09:56:59,2020/12/04 15:10:03,Customers End,Brenda, 2020/12/04 21:03:51,Completed,Closed
AXA-20201210-3199-WiFi8,CH01,Dan,NGS001,2020/12/10 15:36:44,2020/12/10 15:44:10,2020/12/10 18:16:58,Customers End,Amelia, 2020/12/11 00:09:11,Completed,Closed
AXA-20201220-3200-WiFi5,CH01,SupaTram,NGS010,2020/12/20 8:13:08,2020/12/20 08:17:28,2020/12/20 08:57:40,Customers End,Atiku, 2020/12/20 13:30:56,Completed,Closed
AXA-20201223-3201-C95,CH06,BetSan,NGS001,2020/12/23 8:12:30,2020/12/23 08:12:53,2020/12/23 13:56:57,hardware failure,Bola, 2020/12/23 18:24:13,Completed,Closed
AXA-20201204-3202-HSE,CH04,ExcluDive,NGS010,2020/12/04 13:51:02,2020/12/04 13:55:33,2020/12/04 18:28:50,Customers End,Sherifat, 2020/12/05 00:09:31,Completed,Closed
AXA-20201222-3203-WiFi9,CH01,Cejex,NGS004,2020/12/22 14:47:16,2020/12/22 14:50:55,2020/12/22 15:54:57,Routine Service,Jennifer, 2020/12/22 20:27:22,Completed,Closed
AXA-20201217-3204-WiFi4,CH04,SPARD,NGS033,2020/12/17 9:45:34,2020/12/17 09:50:11,2020/12/17 12:07:27,Customers End,Kola, 2020/12/17 16:23:40,Completed,Closed
AXA-20201203-3205-WiFi6,CH05,ACCNI,NGS001,2020/12/03 15:25:14,2020/12/03 15:29:33,2020/12/03 18:59:19,Routine Service,Habeeb, 2020/12/04 00:19:50,Completed,Closed
AXA-20201225-3206-MCON,CH03,ROCAD,NGS024,2020/12/25 13:52:08,2020/12/25 13:58:45,2020/12/25 16:04:58,Line damage,Habeeb, 2020/12/25 21:19:15,Completed,Closed
AXA-20201217-3207-WiFi5,CH02,ShopLite,NGS008,2020/12/17 10:59:24,2020/12/17 11:00:34,2020/12/17 14:36:44,Line damage,John, 2020/12/17 20:14:29,Completed,Closed
AXA-20201225-3208-WiFi6,CH02,Jiji,NGS026,2020/12/25 8:15:49,2020/12/25 08:16:57,2020/12/25 13:24:02,Line damage,Bola, 2020/12/25 18:41:35,Completed,Closed
AXA-20201223-3209-HSE,CH05,BetBoss,NGS011,2020/12/23 14:47:46,2020/12/23 14:55:05,2020/12/23 20:09:29,Routine Service,Kola, 2020/12/24 00:32:00,Completed,Closed
AXA-20201215-3210-WiFi9,CH04,International,NGS015,2020/12/15 13:16:06,2020/12/15 13:17:26,2020/12/15 17:36:49,Customers End,Sekina, 2020/12/15 22:19:11,Completed,Closed
AXA-20201220-3211-WiFi7,CH02,DailyCook,NGS004,2020/12/20 9:15:42,2020/12/20 09:25:58,2020/12/20 12:32:01,hardware failure,Atiku, 2020/12/20 16:00:17,Completed,Closed
AXA-20201211-3212-C100,CH04,Cassava,NGS015,2020/12/11 14:15:09,2020/12/11 14:25:57,2020/12/11 16:42:25,Customers End,Habeeb, ,Active,Open
AXA-20201209-3213-WLESS,CH05,Lemway,NGS002,2020/12/09 14:44:22,2020/12/09 14:48:39,2020/12/09 14:52:57,Customers End,Sekina, 2020/12/09 20:06:48,Completed,Closed
AXA-20201212-3214-WiFi10,CH02,Pentacept,NGS015,2020/12/12 12:31:02,2020/12/12 12:33:08,2020/12/12 16:46:27,Customers End,Bola, 2020/12/12 22:36:56,Completed,Closed
AXA-20201227-3215-WiFi10,CH04,Keystone,NGS011,2020/12/27 12:45:25,2020/12/27 12:52:47,2020/12/27 15:26:35,Customers End,Bola, 2020/12/27 21:09:55,Completed,Closed
AXA-20201203-3216-WiFi9,CH04,Gmicord,NGS003,2020/12/03 10:51:23,2020/12/03 11:00:39,2020/12/03 13:24:41,Line damage,Bola, 2020/12/03 18:04:35,Completed,Closed
AXA-20201203-3217-WiFi10,CH05,Computek,NGS033,2020/12/03 13:48:46,2020/12/03 13:54:05,2020/12/03 17:26:18,Customers End,Habeeb, 2020/12/03 22:18:51,Completed,Closed
AXA-20201221-3218-MAC,CH04,Union,NGS007,2020/12/21 9:49:28,2020/12/21 09:49:44,2020/12/21 14:10:09,Support network failures,Amelia, 2020/12/21 17:44:56,Completed,Closed
AXA-20201217-3219-WLESS,CH02,Dan,NGS028,2020/12/17 9:51:28,2020/12/17 09:51:52,2020/12/17 13:21:16,Customers End,John, ,Active,Open
AXA-20201211-3220-ICS,CH03,BetSan,NGS022,2020/12/11 11:11:18,2020/12/11 11:11:50,2020/12/11 13:32:08,Customers End,Amelia, 2020/12/11 19:03:37,Completed,Closed
AXA-20201223-3221-CBS,CH06,Computek,NGS011,2020/12/23 14:20:27,2020/12/23 14:27:37,2020/12/23 19:58:40,Routine Service,Atiku, 2020/12/24 00:47:35,Completed,Closed
AXA-20201226-3222-WiFi5,CH06,BetSan,NGS019,2020/12/26 14:59:56,2020/12/26 15:02:24,2020/12/26 15:35:33,Routine Service,Bukky, 2020/12/26 21:06:01,Completed,Closed
AXA-20201224-3223-MAC,CH05,ROCAD,NGS014,2020/12/24 8:38:12,2020/12/24 08:43:39,2020/12/24 10:48:00,Line damage,Jennifer, 2020/12/24 16:35:43,Completed,Closed
AXA-20201218-3224-HSE,CH02,ExcluDive,NGS001,2020/12/18 14:20:35,2020/12/18 14:24:42,2020/12/18 19:33:00,Customers End,Bola, ,Active,Open
AXA-20201224-3225-WiFi9,CH02,SupaTram,NGS024,2020/12/24 15:13:56,2020/12/24 15:17:19,2020/12/24 16:21:22,Line damage,Sherifat, 2020/12/24 20:48:35,Completed,Closed
AXA-20201214-3226-WiFi3,CH03,BetSan,NGS025,2020/12/14 12:08:52,2020/12/14 12:17:16,2020/12/14 15:02:32,#N/A,John, 2020/12/14 20:19:19,Completed,Closed
AXA-20201218-3227-WiFi6,CH02,BetSan,NGS007,2020/12/18 9:07:02,2020/12/18 09:09:40,2020/12/18 12:45:28,Line damage,Sheg, 2020/12/18 16:36:47,Completed,Closed
AXA-20201207-3228-MCON,CH03,Union,NGS035,2020/12/07 14:43:54,2020/12/07 14:48:18,2020/12/07 17:25:57,Customers End,Mary, 2020/12/07 23:20:28,Completed,Closed
AXA-20201221-3229-EVOICE,CH06,BetSan,NGS020,2020/12/21 15:53:41,2020/12/21 15:55:54,2020/12/21 17:56:03,Routine Service,Jonathan, 2020/12/21 22:26:43,Completed,Closed
AXA-20201215-3230-WiFi5,CH02,ACCNI,NGS025,2020/12/15 15:32:42,2020/12/15 15:34:55,2020/12/15 16:44:07,#N/A,Kingsley, 2020/12/15 20:08:54,Completed,Closed
AXA-20201220-3231-MCON,CH04,CCD,NGS025,2020/12/20 14:02:37,2020/12/20 14:06:47,2020/12/20 17:30:54,hardware failure,Kingsley, 2020/12/20 22:00:26,Completed,Closed
AXA-20201227-3232-MAC,CH02,Gmicord,NGS013,2020/12/27 12:11:02,2020/12/27 12:14:08,2020/12/27 13:21:12,Customers End,Bola, 2020/12/27 18:01:51,Completed,Closed
AXA-20201212-3233-VOICE,CH02,Pentacept,NGS030,2020/12/12 8:46:12,2020/12/12 08:49:51,2020/12/12 12:02:35,Line damage,Paul, 2020/12/12 16:30:31,Completed,Closed
AXA-20201218-3234-VOICE,CH04,Ultimate,NGS026,2020/12/18 13:14:46,2020/12/18 13:24:08,2020/12/18 14:50:43,Customers End,Sherifat, 2020/12/18 19:26:14,Completed,Closed
AXA-20201201-3235-MCON,CH03,ShopLite,NGS002,2020/12/01 11:23:24,2020/12/01 11:25:00,2020/12/01 17:10:32,Line damage,Goodluck, 2020/12/01 21:54:16,Completed,Closed
AXA-20201204-3236-C100,CH06,DHDO,NGS015,2020/12/04 13:35:35,2020/12/04 13:37:08,2020/12/04 15:45:38,Customers End,Boye, 2020/12/04 20:26:14,Completed,Closed
AXA-20201209-3237-MCON,CH06,Arik,NGS012,2020/12/09 14:15:29,2020/12/09 14:20:58,2020/12/09 17:40:29,Line damage,Bola, ,Active,Open
AXA-20201219-3238-MAC,CH06,Dang,NGS019,2020/12/19 12:25:12,2020/12/19 12:27:22,2020/12/19 16:49:06,Line damage,Jonathan, 2020/12/19 20:43:41,Completed,Closed
AXA-20201224-3239-C95,CH03,Transnational,NGS005,2020/12/24 9:10:18,2020/12/24 09:20:30,2020/12/24 14:34:58,Customers End,Habeeb, 2020/12/24 17:51:29,Completed,Closed
