,report_id,report_channel,customer_name,state_key,ticket_open_time,ticket_resp_time,issue_res_time,fault_type,operator,ticket_close_time,ticket_status,business_status
1588,AXA-20201214-2689-VOICE,CH02,SupaTram,NGS005,2020-12-14 12:48:26,2020-12-14 12:49:31,2020-12-14 15:07:50,Customers End,Mary,2020-12-14 18:47:20,Completed,Closed
1589,AXA-20201221-2690-ICS,CH05,ShopLite,NGS002,2020-12-21 13:42:07,2020-12-21 13:42:13,2020-12-21 16:57:38,Customers End,Myers,2020-12-21 21:37:20,Completed,Closed
1590,AXA-20201224-2691-WLESS,CH05,Jacobs,NGS018,2020-12-24 08:18:53,2020-12-24 08:20:02,2020-12-24 11:46:27,Customers End,Goodluck,2020-12-24 17:21:14,Completed,Closed
1591,AXA-20201204-2692-WLESS,CH05,Cejex,NGS003,2020-12-04 14:16:00,2020-12-04 14:22:32,2020-12-04 15:47:55,Customers End,Popoola,2020-12-04 20:24:36,Completed,Closed
1592,AXA-20201205-2693-C100,CH06,ShopLite,NGS034,2020-12-05 12:42:44,2020-12-05 12:42:54,2020-12-05 16:51:38,Support network failures,Sherifat,2020-12-05 22:44:25,Completed,Closed
1593,AXA-20201217-2694-WiFi3,CH06,Jiji,NGS004,2020-12-17 14:29:45,2020-12-17 14:40:31,2020-12-17 17:09:11,Customers End,Goodluck,2020-12-17 21:34:32,Completed,Closed
1594,AXA-20201224-2695-WiFi8,CH05,Cejex,NGS016,2020-12-24 12:23:58,2020-12-24 12:26:34,2020-12-24 15:06:52,Line damage,Ore,2020-12-24 19:54:43,Completed,Closed
1596,AXA-20201226-2697-MAC,CH02,Sahad,NGS029,2020-12-26 15:15:15,2020-12-26 15:20:47,2020-12-26 20:29:01,Customers End,Tunde,2020-12-26 23:56:47,Completed,Closed
1597,AXA-20201217-2698-WiFi5,CH03,Gmicord,NGS024,2020-12-17 08:57:07,2020-12-17 08:57:55,2020-12-17 12:28:04,Customers End,John,2020-12-17 18:09:41,Completed,Closed
1598,AXA-20201214-2699-WiFi8,CH04,ComLas,NGS014,2020-12-14 08:13:51,2020-12-14 08:20:12,2020-12-14 11:24:22,Routine Service,Myers,2020-12-14 15:02:11,Completed,Closed
1600,AXA-20201213-2701-WLESS,CH05,FoodCo,NGS012,2020-12-13 14:09:24,2020-12-13 14:11:01,2020-12-13 17:12:08,Customers End,Kingsley,2020-12-13 20:55:33,Completed,Closed
1601,AXA-20201208-2702-WiFi5,CH04,Transnational,NGS007,2020-12-08 14:14:15,2020-12-08 14:15:03,2020-12-08 17:42:27,Routine Service,Sherifat,2020-12-08 23:09:00,Completed,Closed
1602,AXA-20201209-2703-EVOICE,CH06,DailyCook,NGS033,2020-12-09 08:43:01,2020-12-09 08:44:30,2020-12-09 08:59:09,Customers End,Sekina,2020-12-09 13:16:38,Completed,Closed
1605,AXA-20201222-2706-WiFi9,CH05,Dan,NGS019,2020-12-22 10:16:15,2020-12-22 10:19:48,2020-12-22 11:43:19,Line damage,Bola,2020-12-22 15:59:35,Completed,Closed
1607,AXA-20201222-2708-MAC,CH05,Jotna,NGS007,2020-12-22 11:12:12,2020-12-22 11:18:51,2020-12-22 15:01:20,hardware failure,Jonathan,2020-12-22 20:19:08,Completed,Closed
1608,AXA-20201203-2709-HSE,CH01,Dan,NGS001,2020-12-03 10:53:14,2020-12-03 10:56:45,2020-12-03 15:02:26,Line damage,Habeeb,2020-12-03 18:19:50,Completed,Closed
1609,AXA-20201202-2710-WiFi5,CH01,Cho,NGS009,2020-12-02 15:43:31,2020-12-02 15:43:49,2020-12-02 20:22:26,Routine Service,Brenda,2020-12-03 02:04:16,Completed,Closed
1610,AXA-20201226-2711-HSE,CH06,ShopLite,NGS007,2020-12-26 10:22:58,2020-12-26 10:29:19,2020-12-26 15:57:53,Unknown,Habeeb,2020-12-26 21:25:41,Completed,Closed
1611,AXA-20201220-2712-HSE,CH05,Jacobs,NGS010,2020-12-20 13:39:55,2020-12-20 13:46:08,2020-12-20 17:06:33,Line damage,Sekina,2020-12-20 20:30:48,Completed,Closed
1613,AXA-20201221-2714-WLESS,CH01,Jacobs,NGS033,2020-12-21 09:26:15,2020-12-21 09:33:47,2020-12-21 15:11:04,Customers End,Bukky,2020-12-21 20:23:29,Completed,Closed
1614,AXA-20201220-2715-WiFi7,CH02,Transnational,NGS002,2020-12-20 10:01:51,2020-12-20 10:10:12,2020-12-20 15:49:50,Customers End,Amelia,2020-12-20 19:26:01,Completed,Closed
1615,AXA-20201204-2716-WLESS,CH03,Transnational,NGS007,2020-12-04 09:35:20,2020-12-04 09:36:41,2020-12-04 12:43:58,Customers End,John,2020-12-04 18:22:11,Completed,Closed
1616,AXA-20201202-2717-WiFi8,CH06,Jacobs,NGS010,2020-12-02 08:31:21,2020-12-02 08:33:00,2020-12-02 13:14:18,Unknown,John,2020-12-02 17:26:52,Completed,Closed
1617,AXA-20201225-2718-WiFi10,CH01,Sahad,NGS021,2020-12-25 14:07:07,2020-12-25 14:16:38,2020-12-25 14:21:12,Customers End,Vitus,2020-12-25 19:44:01,Completed,Closed
1618,AXA-20201203-2719-C95,CH04,Sahad,NGS010,2020-12-03 12:14:48,2020-12-03 12:15:10,2020-12-03 16:48:33,Routine Service,Habeeb,2020-12-03 21:20:08,Completed,Closed
1619,AXA-20201226-2720-MCON,CH01,Union,NGS009,2020-12-26 09:19:04,2020-12-26 09:22:11,2020-12-26 14:30:44,Customers End,Amelia,2020-12-26 19:19:22,Completed,Closed
1620,AXA-20201228-2721-VOICE,CH06,International,NGS005,2020-12-28 12:29:24,2020-12-28 12:29:33,2020-12-28 15:35:07,hardware failure,Sherifat,2020-12-28 20:19:21,Completed,Closed
1621,AXA-20201220-2722-WLESS,CH06,PWAN,NGS034,2020-12-20 14:50:10,2020-12-20 15:00:21,2020-12-20 20:39:08,Customers End,John,2020-12-21 00:16:22,Completed,Closed
1622,AXA-20201227-2723-VOICE,CH04,Jotna,NGS009,2020-12-27 14:33:54,2020-12-27 14:40:11,2020-12-27 18:02:45,Customers End,Goodluck,2020-12-27 21:18:19,Completed,Closed
1623,AXA-20201201-2724-MCON,CH02,Denna,NGS019,2020-12-01 15:40:06,2020-12-01 15:48:18,2020-12-01 16:17:55,Customers End,Habeeb,2020-12-01 21:31:25,Completed,Closed
1624,AXA-20201203-2725-WiFi11,CH02,Xpertech,NGS035,2020-12-03 15:45:06,2020-12-03 15:50:52,2020-12-03 21:15:10,Routine Service,John,2020-12-04 01:52:22,Completed,Closed
1625,AXA-20201212-2726-WLESS,CH01,Dan,NGS011,2020-12-12 12:47:44,2020-12-12 12:49:05,2020-12-12 18:22:32,Customers End,Goodluck,2020-12-12 22:14:44,Completed,Closed
1626,AXA-20201220-2727-C95,CH03,Jacobs,NGS004,2020-12-20 11:38:58,2020-12-20 11:43:16,2020-12-20 12:16:50,Customers End,John,2020-12-20 17:29:45,Completed,Closed
1628,AXA-20201216-2729-MCON,CH04,Ultimate,NGS004,2020-12-16 08:38:44,2020-12-16 08:47:04,2020-12-16 11:26:22,Customers End,Ore,2020-12-16 16:42:02,Completed,Closed
1629,AXA-20201203-2730-VOICE,CH04,Dana,NGS002,2020-12-03 10:38:48,2020-12-03 10:42:05,2020-12-03 11:07:34,Routine Service,Jennifer,2020-12-03 14:43:05,Completed,Closed
1630,AXA-20201219-2731-WiFi7,CH05,Fidelity,NGS001,2020-12-19 11:26:31,2020-12-19 11:35:01,2020-12-19 15:38:31,Unknown,Atiku,2020-12-19 19:12:04,Completed,Closed
1631,AXA-20201202-2732-EVOICE,CH02,SupaTram,NGS002,2020-12-02 08:09:32,2020-12-02 08:18:59,2020-12-02 10:47:38,Customers End,Tunde,2020-12-02 16:30:22,Completed,Closed
1632,AXA-20201201-2733-CBS,CH02,Tidel,NGS004,2020-12-01 09:44:35,2020-12-01 09:48:21,2020-12-01 14:20:55,Customers End,Jonathan,2020-12-01 20:05:22,Completed,Closed
1633,AXA-20201211-2734-ICS,CH05,Berger,NGS004,2020-12-11 09:39:31,2020-12-11 09:43:39,2020-12-11 13:18:17,Router Failure,Kola,2020-12-11 16:49:50,Completed,Closed
1634,AXA-20201211-2735-WiFi10,CH01,MIEC,NGS002,2020-12-11 15:37:15,2020-12-11 15:40:33,2020-12-11 18:07:01,Customers End,Atiku,2020-12-11 21:58:16,Completed,Closed
1635,AXA-20201222-2736-HSE,CH04,Nabett,NGS029,2020-12-22 14:37:54,2020-12-22 14:46:14,2020-12-22 18:56:51,Customers End,Kingsley,2020-12-22 22:28:06,Completed,Closed
1636,AXA-20201228-2737-WiFi7,CH01,PrinceLine,NGS015,2020-12-28 14:43:05,2020-12-28 14:43:35,2020-12-28 18:28:18,Customers End,Akin,2020-12-28 23:41:37,Completed,Closed
1637,AXA-20201204-2738-WLESS,CH01,Arik,NGS010,2020-12-04 15:42:39,2020-12-04 15:49:55,2020-12-04 21:34:30,Routine Service,Atiku,2020-12-05 01:52:00,Completed,Closed
1638,AXA-20201210-2739-MAC,CH04,Transnational,NGS019,2020-12-10 15:23:30,2020-12-10 15:27:14,2020-12-10 17:53:43,Unknown,Tunde,2020-12-10 21:42:31,Completed,Closed
1639,AXA-20201219-2740-WiFi6,CH03,Cejex,NGS003,2020-12-19 08:31:34,2020-12-19 08:36:48,2020-12-19 12:04:59,Customers End,Kingsley,2020-12-19 16:57:44,Completed,Closed
1640,AXA-20201211-2741-MAC,CH04,Nabett,NGS007,2020-12-11 08:03:39,2020-12-11 08:06:19,2020-12-11 08:07:43,Customers End,Sherifat,2020-12-11 12:36:35,Completed,Closed
1641,AXA-20201218-2742-C95,CH03,Yem-Zem,NGS027,2020-12-18 15:25:27,2020-12-18 15:29:37,2020-12-18 16:13:40,Customers End,Bola,2020-12-18 20:32:11,Completed,Closed
1642,AXA-20201227-2743-WiFi4,CH06,Jiji,NGS002,2020-12-27 10:46:52,2020-12-27 10:47:35,2020-12-27 13:11:49,Support network failures,Goodluck,2020-12-27 17:43:16,Completed,Closed
1643,AXA-20201225-2744-WiFi8,CH04,International,NGS001,2020-12-25 10:50:00,2020-12-25 10:53:21,2020-12-25 12:21:32,Unknown,Sherifat,2020-12-25 15:56:56,Completed,Closed
1644,AXA-20201209-2745-MAC,CH01,Jiji,NGS004,2020-12-09 08:02:19,2020-12-09 08:03:51,2020-12-09 13:14:16,Line damage,Sherifat,2020-12-09 17:32:04,Completed,Closed
1645,AXA-20201211-2746-WiFi5,CH04,BetSan,NGS011,2020-12-11 09:34:37,2020-12-11 09:34:46,2020-12-11 14:49:56,Customers End,Habeeb,2020-12-11 18:03:37,Completed,Closed
1646,AXA-20201218-2747-HSE,CH06,BetSan,NGS010,2020-12-18 11:35:31,2020-12-18 11:44:39,2020-12-18 16:07:09,Unknown,Tunde,2020-12-18 19:41:41,Completed,Closed
1648,AXA-20201215-2749-WiFi3,CH06,BetSan,NGS005,2020-12-15 12:17:13,2020-12-15 12:17:54,2020-12-15 16:25:29,Unknown,Tunde,2020-12-15 22:02:06,Completed,Closed
1649,AXA-20201216-2750-MAC,CH01,International,NGS029,2020-12-16 11:20:15,2020-12-16 11:28:37,2020-12-16 14:41:48,Routine Service,John,2020-12-16 18:18:08,Completed,Closed
1650,AXA-20201221-2751-MAC,CH03,Sahad,NGS002,2020-12-21 09:22:17,2020-12-21 09:31:04,2020-12-21 10:55:22,Customers End,John,2020-12-21 15:48:08,Completed,Closed
1651,AXA-20201210-2752-C95,CH01,CCD,NGS011,2020-12-10 14:26:34,2020-12-10 14:29:41,2020-12-10 16:37:21,Line damage,Kingsley,2020-12-10 21:59:43,Completed,Closed
1653,AXA-20201207-2754-HSE,CH05,Jiji,NGS032,2020-12-07 15:56:39,2020-12-07 16:07:23,2020-12-07 18:10:44,Routine Service,Bola,2020-12-07 21:58:39,Completed,Closed
1654,AXA-20201202-2755-WLESS,CH06,Cassava,NGS004,2020-12-02 08:00:43,2020-12-02 08:04:16,2020-12-02 10:26:50,Routine Service,Popoola,2020-12-02 15:55:36,Completed,Closed
1655,AXA-20201201-2756-C100,CH04,CCD,NGS001,2020-12-01 09:28:06,2020-12-01 09:33:47,2020-12-01 11:59:57,Line damage,Tunde,2020-12-01 17:29:13,Completed,Closed
1656,AXA-20201223-2757-WiFi9,CH03,FoodCo,NGS008,2020-12-23 12:06:42,2020-12-23 12:11:09,2020-12-23 14:53:44,Customers End,Bola,2020-12-23 20:37:35,Completed,Closed
1657,AXA-20201205-2758-MCON,CH06,Xpertech,NGS033,2020-12-05 15:17:42,2020-12-05 15:19:04,2020-12-05 20:32:37,Unknown,Bola,2020-12-06 01:13:50,Completed,Closed
1658,AXA-20201222-2759-WLESS,CH01,BetSan,NGS011,2020-12-22 14:02:28,2020-12-22 14:09:36,2020-12-22 19:21:47,Customers End,John,2020-12-22 22:43:13,Completed,Closed
1659,AXA-20201222-2760-HSE,CH02,MIEC,NGS007,2020-12-22 12:28:57,2020-12-22 12:30:21,2020-12-22 15:05:37,Line damage,Ore,2020-12-22 18:54:00,Completed,Closed
1660,AXA-20201220-2761-WiFi4,CH04,BetSan,NGS008,2020-12-20 09:16:03,2020-12-20 09:25:13,2020-12-20 13:45:38,Customers End,Jonathan,2020-12-20 18:06:57,Completed,Closed
1661,AXA-20201224-2762-WiFi9,CH02,ROCAD,NGS026,2020-12-24 10:10:46,2020-12-24 10:11:15,2020-12-24 13:45:32,Line damage,Sheg,2020-12-24 17:59:03,Completed,Closed
1662,AXA-20201206-2763-WiFi7,CH03,Alumaco,NGS026,2020-12-06 15:11:57,2020-12-06 15:20:45,2020-12-06 16:36:00,Line damage,Sheg,2020-12-06 21:15:36,Completed,Closed
1663,AXA-20201215-2764-WiFi3,CH01,Jacobs,NGS029,2020-12-15 14:33:59,2020-12-15 14:36:17,2020-12-15 15:18:42,Customers End,Sola,2020-12-15 18:53:29,Completed,Closed
1664,AXA-20201204-2765-WiFi10,CH02,Cassava,NGS003,2020-12-04 08:52:33,2020-12-04 08:53:47,2020-12-04 13:54:15,Line damage,Habeeb,2020-12-04 19:19:56,Completed,Closed
1665,AXA-20201221-2766-C95,CH05,Dan,NGS002,2020-12-21 12:44:55,2020-12-21 12:54:34,2020-12-21 13:36:41,Line damage,Mary,2020-12-21 19:09:30,Completed,Closed
1666,AXA-20201208-2767-WiFi10,CH05,Lemway,NGS011,2020-12-08 10:49:58,2020-12-08 10:52:46,2020-12-08 15:52:55,Customers End,Sherifat,2020-12-08 20:18:39,Completed,Closed
1667,AXA-20201202-2768-C100,CH04,Sahad,NGS009,2020-12-02 10:00:28,2020-12-02 10:03:45,2020-12-02 13:46:09,Unknown,Vitus,2020-12-02 18:24:54,Completed,Closed
1668,AXA-20201201-2769-MAC,CH04,Computek,NGS030,2020-12-01 13:05:19,2020-12-01 13:15:03,2020-12-01 17:40:29,Customers End,Goodluck,2020-12-01 22:11:12,Completed,Closed
1669,AXA-20201210-2770-WiFi5,CH03,FoodCo,NGS019,2020-12-10 14:25:15,2020-12-10 14:30:45,2020-12-10 18:45:28,Customers End,Jonathan,2020-12-10 23:58:04,Completed,Closed
1670,AXA-20201201-2771-WLESS,CH06,Nabett,NGS028,2020-12-01 15:43:10,2020-12-01 15:52:55,2020-12-01 19:21:14,Customers End,Sekina,2020-12-01 22:37:49,Completed,Closed
1671,AXA-20201220-2772-WLESS,CH02,Nabett,NGS006,2020-12-20 09:06:08,2020-12-20 09:13:22,2020-12-20 10:51:52,Customers End,Jennifer,2020-12-20 14:12:13,Completed,Closed
1672,AXA-20201208-2773-HSE,CH01,FoodCo,NGS028,2020-12-08 11:07:05,2020-12-08 11:11:16,2020-12-08 13:42:52,Customers End,Kingsley,2020-12-08 18:09:47,Completed,Closed
1673,AXA-20201211-2774-C100,CH02,Arik,NGS018,2020-12-11 10:49:20,2020-12-11 10:55:25,2020-12-11 14:16:01,Customers End,Sheg,2020-12-11 19:05:30,Completed,Closed
1674,AXA-20201216-2775-C95,CH03,Sahad,NGS019,2020-12-16 08:55:55,2020-12-16 09:06:42,2020-12-16 14:34:22,Customers End,Vitus,2020-12-16 18:53:35,Completed,Closed
1675,AXA-20201215-2776-WiFi4,CH02,Jacobs,NGS007,2020-12-15 13:05:01,2020-12-15 13:08:36,2020-12-15 16:20:46,Customers End,Jennifer,2020-12-15 19:51:09,Completed,Closed
1676,AXA-20201222-2777-WiFi4,CH05,BetLife,NGS025,2020-12-22 08:54:07,2020-12-22 09:03:53,2020-12-22 10:37:18,Routine Service,Habeeb,2020-12-22 16:23:42,Completed,Closed
1677,AXA-20201208-2778-WiFi3,CH06,CCD,NGS012,2020-12-08 10:23:36,2020-12-08 10:34:19,2020-12-08 14:05:39,Customers End,Kingsley,2020-12-08 17:52:14,Completed,Closed
1678,AXA-20201225-2779-WLESS,CH05,Spreadweb,NGS020,2020-12-25 11:38:13,2020-12-25 11:46:01,2020-12-25 14:03:49,Line damage,Habeeb,2020-12-25 19:39:15,Completed,Closed
1679,AXA-20201222-2780-EVOICE,CH05,Olando,NGS003,2020-12-22 11:27:17,2020-12-22 11:31:37,2020-12-22 15:03:06,Customers End,Amelia,2020-12-22 18:23:52,Completed,Closed
1680,AXA-20201224-2781-MCON,CH03,Union,NGS008,2020-12-24 12:51:58,2020-12-24 13:01:40,2020-12-24 13:37:06,Customers End,Jonathan,2020-12-24 17:00:40,Completed,Closed
1681,AXA-20201218-2782-WiFi5,CH03,BetSan,NGS012,2020-12-18 10:30:31,2020-12-18 10:41:06,2020-12-18 15:11:28,Customers End,Segun,2020-12-18 18:55:05,Completed,Closed
1682,AXA-20201217-2783-WiFi8,CH04,Eversharpmaster,NGS011,2020-12-17 12:44:32,2020-12-17 12:54:17,2020-12-17 17:22:25,Line damage,John,2020-12-17 21:45:57,Completed,Closed
1683,AXA-20201226-2784-WiFi7,CH04,Denna,NGS009,2020-12-26 14:44:25,2020-12-26 14:47:45,2020-12-26 18:17:21,Routine Service,Sekina,2020-12-26 21:38:37,Completed,Closed
1684,AXA-20201220-2785-WiFi9,CH04,Marketsquare,NGS011,2020-12-20 08:15:32,2020-12-20 08:19:03,2020-12-20 12:00:14,Routine Service,Jonathan,2020-12-20 15:44:35,Completed,Closed
1685,AXA-20201223-2786-MAC,CH01,Tidel,NGS017,2020-12-23 15:20:46,2020-12-23 15:21:33,2020-12-23 16:07:19,Unknown,Sherifat,2020-12-23 19:23:32,Completed,Closed
1686,AXA-20201205-2787-WiFi6,CH03,SupaTram,NGS011,2020-12-05 12:34:56,2020-12-05 12:43:35,2020-12-05 13:19:08,Routine Service,Popoola,2020-12-05 17:52:40,Completed,Closed
1688,AXA-20201203-2789-WLESS,CH03,CCD,NGS028,2020-12-03 15:45:36,2020-12-03 15:51:20,2020-12-03 18:53:25,Customers End,Popoola,2020-12-03 23:41:41,Completed,Closed
1689,AXA-20201203-2790-CBS,CH04,Zendesky,NGS007,2020-12-03 08:32:01,2020-12-03 08:38:37,2020-12-03 11:43:57,Customers End,Mary,2020-12-03 15:23:21,Completed,Closed
1690,AXA-20201225-2791-WiFi7,CH04,Wazpper,NGS007,2020-12-25 09:28:30,2020-12-25 09:37:17,2020-12-25 15:09:19,Customers End,Myers,2020-12-25 20:44:42,Completed,Closed
1692,AXA-20201203-2793-ICS,CH04,International,NGS025,2020-12-03 09:54:43,2020-12-03 09:55:22,2020-12-03 10:39:05,Customers End,Bukky,2020-12-03 13:55:32,Completed,Closed
1693,AXA-20201204-2794-HSE,CH03,Jiji,NGS012,2020-12-04 09:25:42,2020-12-04 09:30:48,2020-12-04 09:45:12,Customers End,Sherifat,2020-12-04 13:04:04,Completed,Closed
1694,AXA-20201226-2795-C100,CH02,ROCAD,NGS029,2020-12-26 13:56:47,2020-12-26 14:05:59,2020-12-26 15:34:07,Customers End,Habeeb,2020-12-26 19:11:59,Completed,Closed
1695,AXA-20201225-2796-WiFi7,CH06,BetSan,NGS004,2020-12-25 10:46:09,2020-12-25 10:50:46,2020-12-25 10:55:33,Routine Service,Sherifat,2020-12-25 14:40:08,Completed,Closed
1696,AXA-20201207-2797-WiFi10,CH06,Transnational,NGS033,2020-12-07 08:29:52,2020-12-07 08:33:58,2020-12-07 12:09:14,Customers End,Kingsley,2020-12-07 17:47:59,Completed,Closed
1697,AXA-20201209-2798-MCON,CH06,Transnational,NGS007,2020-12-09 15:55:37,2020-12-09 16:01:10,2020-12-09 21:19:50,Routine Service,Ore,2020-12-10 02:04:24,Completed,Closed
1698,AXA-20201221-2799-WiFi3,CH04,Tidel,NGS003,2020-12-21 13:29:18,2020-12-21 13:36:47,2020-12-21 15:09:33,Customers End,Goodluck,2020-12-21 21:01:53,Completed,Closed
1699,AXA-20201203-2800-VOICE,CH04,Xpertech,NGS010,2020-12-03 11:03:50,2020-12-03 11:07:19,2020-12-03 11:12:02,Customers End,Goodluck,2020-12-03 15:36:49,Completed,Closed
1700,AXA-20201201-2801-ICS,CH02,Cassava,NGS011,2020-12-01 12:48:19,2020-12-01 12:55:06,2020-12-01 14:38:21,Line damage,Brenda,2020-12-01 20:05:11,Completed,Closed
1702,AXA-20201210-2803-HSE,CH05,Sahad,NGS011,2020-12-10 08:11:28,2020-12-10 08:16:02,2020-12-10 10:54:05,Customers End,Sherifat,2020-12-10 16:12:20,Completed,Closed
1703,AXA-20201220-2804-WiFi8,CH06,Shell,NGS008,2020-12-20 12:22:30,2020-12-20 12:30:36,2020-12-20 17:51:22,Customers End,Jonathan,2020-12-20 22:14:42,Completed,Closed
1705,AXA-20201202-2806-C95,CH03,BetSan,NGS032,2020-12-02 09:25:04,2020-12-02 09:25:23,2020-12-02 15:09:26,Customers End,Sherifat,2020-12-02 18:45:59,Completed,Closed
1706,AXA-20201201-2807-WLESS,CH05,Union,NGS001,2020-12-01 14:43:24,2020-12-01 14:48:07,2020-12-01 19:13:11,Customers End,Kola,2020-12-01 22:38:33,Completed,Closed
1707,AXA-20201212-2808-MAC,CH03,Homebiz,NGS011,2020-12-12 09:17:23,2020-12-12 09:24:53,2020-12-12 10:08:21,Customers End,Amelia,2020-12-12 14:40:56,Completed,Closed
1708,AXA-20201209-2809-WiFi11,CH04,CCD,NGS015,2020-12-09 15:35:26,2020-12-09 15:43:35,2020-12-09 20:15:47,Line damage,Habeeb,2020-12-10 01:44:28,Completed,Closed
1709,AXA-20201215-2810-VOICE,CH03,Wazpper,NGS027,2020-12-15 13:08:41,2020-12-15 13:16:13,2020-12-15 14:38:49,Customers End,Tunde,2020-12-15 18:15:25,Completed,Closed
1710,AXA-20201204-2811-WLESS,CH04,Ultimate,NGS012,2020-12-04 11:00:44,2020-12-04 11:06:18,2020-12-04 14:27:24,Routine Service,Sekina,2020-12-04 19:44:07,Completed,Closed
1711,AXA-20201209-2812-C100,CH01,Ultimate,NGS035,2020-12-09 09:53:59,2020-12-09 09:57:26,2020-12-09 11:35:51,Customers End,Mary,2020-12-09 16:56:25,Completed,Closed
1712,AXA-20201221-2813-EVOICE,CH01,Denna,NGS001,2020-12-21 12:15:38,2020-12-21 12:18:53,2020-12-21 15:26:36,Customers End,Jonathan,2020-12-21 20:54:47,Completed,Closed
1713,AXA-20201225-2814-WiFi11,CH04,Xpertech,NGS010,2020-12-25 11:10:45,2020-12-25 11:20:13,2020-12-25 13:55:22,Customers End,Atiku,2020-12-25 18:10:16,Completed,Closed
1714,AXA-20201220-2815-ICS,CH06,Denna,NGS002,2020-12-20 11:12:07,2020-12-20 11:21:18,2020-12-20 13:50:38,Customers End,Ore,2020-12-20 17:40:17,Completed,Closed
1715,AXA-20201223-2816-WiFi4,CH04,BetSan,NGS026,2020-12-23 08:11:59,2020-12-23 08:20:08,2020-12-23 11:54:43,Customers End,Sheg,2020-12-23 17:49:00,Completed,Closed
1716,AXA-20201224-2817-C100,CH05,Olando,NGS019,2020-12-24 09:44:36,2020-12-24 09:49:23,2020-12-24 15:03:56,Customers End,Sherifat,2020-12-24 20:51:50,Completed,Closed
1717,AXA-20201228-2818-WLESS,CH02,Dan,NGS027,2020-12-28 10:13:36,2020-12-28 10:20:00,2020-12-28 12:21:29,Customers End,Tunde,2020-12-28 18:13:18,Completed,Closed
1718,AXA-20201209-2819-WiFi8,CH03,Yem-Zem,NGS001,2020-12-09 14:52:05,2020-12-09 15:01:24,2020-12-09 20:44:10,Support network failures,Ore,2020-12-10 02:32:28,Completed,Closed
1719,AXA-20201227-2820-ICS,CH01,Denna,NGS029,2020-12-27 14:12:59,2020-12-27 14:13:47,2020-12-27 15:52:16,Customers End,Atiku,2020-12-27 21:23:11,Completed,Closed
1720,AXA-20201205-2821-WLESS,CH03,Xpertech,NGS005,2020-12-05 11:12:22,2020-12-05 11:13:54,2020-12-05 16:43:07,Customers End,Jennifer,2020-12-05 20:11:34,Completed,Closed
1721,AXA-20201207-2822-WiFi9,CH06,Lemway,NGS020,2020-12-07 10:42:01,2020-12-07 10:43:36,2020-12-07 13:00:54,Traffic Spikes,Sekina,2020-12-07 16:45:05,Completed,Closed
1722,AXA-20201215-2823-CBS,CH01,BetSan,NGS004,2020-12-15 13:52:35,2020-12-15 13:56:03,2020-12-15 18:20:07,Customers End,Tunde,2020-12-15 21:33:24,Completed,Closed
1723,AXA-20201219-2824-WLESS,CH04,EverGlade,NGS018,2020-12-19 14:12:29,2020-12-19 14:20:46,2020-12-19 16:47:14,Unknown,Jonathan,2020-12-19 21:29:01,Completed,Closed
1725,AXA-20201221-2826-WiFi10,CH04,Alumaco,NGS021,2020-12-21 11:56:23,2020-12-21 11:56:48,2020-12-21 17:39:58,Customers End,Paul,2020-12-21 20:58:47,Completed,Closed
1726,AXA-20201227-2827-WiFi4,CH01,Ultimate,NGS011,2020-12-27 15:36:52,2020-12-27 15:45:36,2020-12-27 16:05:03,Line damage,Kola,2020-12-27 19:53:21,Completed,Closed
1728,AXA-20201209-2829-MCON,CH03,BAGCO,NGS012,2020-12-09 14:35:26,2020-12-09 14:39:44,2020-12-09 17:56:10,Routine Service,Sherifat,2020-12-09 23:47:56,Completed,Closed
1729,AXA-20201202-2830-WiFi3,CH03,Wazpper,NGS016,2020-12-02 15:51:53,2020-12-02 16:00:09,2020-12-02 21:06:48,hardware failure,Boye,2020-12-03 01:31:42,Completed,Closed
1731,AXA-20201226-2832-WiFi10,CH03,FoodCo,NGS005,2020-12-26 13:59:52,2020-12-26 14:09:38,2020-12-26 16:42:44,Unknown,Goodluck,2020-12-26 20:57:34,Completed,Closed
1732,AXA-20201221-2833-WiFi9,CH04,Jacobs,NGS026,2020-12-21 10:09:14,2020-12-21 10:17:21,2020-12-21 14:29:55,Routine Service,Ore,2020-12-21 20:12:22,Completed,Closed
1733,AXA-20201208-2834-C95,CH05,Cassava,NGS020,2020-12-08 10:36:21,2020-12-08 10:46:59,2020-12-08 11:31:07,Unknown,Bola,2020-12-08 16:15:47,Completed,Closed
1734,AXA-20201204-2835-WLESS,CH04,Union,NGS015,2020-12-04 14:09:46,2020-12-04 14:10:09,2020-12-04 15:25:29,Line damage,Jennifer,2020-12-04 20:59:55,Completed,Closed
1735,AXA-20201225-2836-WiFi11,CH02,Ultimate,NGS033,2020-12-25 13:22:39,2020-12-25 13:27:57,2020-12-25 14:41:05,Customers End,Kingsley,2020-12-25 19:10:55,Completed,Closed
1736,AXA-20201208-2837-HSE,CH01,Gmicord,NGS004,2020-12-08 11:57:21,2020-12-08 12:06:01,2020-12-08 16:46:26,Unknown,Atiku,2020-12-08 20:26:48,Completed,Closed
1737,AXA-20201220-2838-WiFi8,CH06,Bates,NGS006,2020-12-20 10:52:13,2020-12-20 10:57:36,2020-12-20 16:08:12,Customers End,Jonathan,2020-12-20 20:29:35,Completed,Closed
